run_id,defect_id,reviewer_count,reviewer_ids,representative_fault_type,representative_position,representative_page_hint,representative_description
costed_cbr_split_soft_n10_001,h:a83eb7be9938798e,1,reviewer_7_cbr,W,Table 1,p. 6,'Confirm_Voice': The signal name is inconsistent between Table 1 and the MSC.
costed_cbr_split_soft_n10_001,h:adb26cf810d0e227,1,reviewer_8_cbr,W,Table 1,p. 6,'Voice_msg': The signal type is inconsistent with its usage in the MSC.
costed_cbr_split_soft_n10_001,h:ae50bb412f03c2b4,1,reviewer_10_cbr,M,Table 1,p. 7,'Ack': A signal is missing for acknowledging orders.
costed_cbr_split_soft_n10_001,h:b1c277f730d8519f,1,reviewer_8_cbr,M,4.2,p. 10,'Start_Voice': Missing timeout specification for voice communication.
costed_cbr_split_soft_n10_001,h:b6325c628bcc4a1f,1,reviewer_3_cbr,M,3.2.2,p. 3,'LoginSignal': Missing acknowledgment signal for successful login.
costed_cbr_split_soft_n10_001,h:b685ca835b4a802b,1,reviewer_2_cbr,W,3.2.1,p. 2,'Order': The signal is incorrectly defined with missing parameters.
costed_cbr_split_soft_n10_001,h:b8beaa53aeb48e50,1,reviewer_10_cbr,M,Table 1,p. 7,'Voice_msg': A signal is missing for sending voice messages.
costed_cbr_split_soft_n10_001,h:bf53490924921ea8,1,reviewer_10_cbr,M,Table 1,p. 7,'Confirm': A signal is missing for confirming orders.
costed_cbr_split_soft_n10_001,h:c38f1b08fc923ec6,1,reviewer_10_cbr,M,Table 1,p. 7,'Text_Message': A signal is missing for sending text messages.
costed_cbr_split_soft_n10_001,h:c789e7a2ac06ba6e,1,reviewer_5_cbr,M,3.3.2,p. 4,'Send_Voice': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_001,h:cff2a7e5e2713d27,1,reviewer_5_cbr,M,3.3.2,p. 4,'OrderOper': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_001,h:d1a13c2c9d0f0865,1,reviewer_5_cbr,M,3.3.2,p. 4,'Start_Voice': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_001,h:d9ee76e25155ccc9,1,reviewer_7_cbr,M,3.4.2,p. 5,'Order_Reject': A reject signal is missing for the 'Order' signal.
costed_cbr_split_soft_n10_001,h:db0c3a79ad791435,1,reviewer_7_cbr,W,Table 1,p. 6,'Order': The parameter types in Table 1 do not match the expected structure in the MSC.
costed_cbr_split_soft_n10_001,h:e43d0a39d1a22d35,1,reviewer_9_cbr,W,4.2,p. 10,'Terminate_Voice': The sequence of signals is incorrect.
costed_cbr_split_soft_n10_001,h:e82871513eeb0d1f,1,reviewer_10_cbr,M,Table 1,p. 7,'Terminate_Voice': A signal is missing for terminating voice communication.
costed_cbr_split_soft_n10_001,h:ea0c9c06fa240c5d,1,reviewer_9_cbr,M,4.2,p. 10,'Start_Voice': A corresponding reject signal is missing.
costed_cbr_split_soft_n10_001,h:f83c27a3962697a7,1,reviewer_2_cbr,M,Table 1,p. 6,'Order': The signal has wrong parameter types in Table 1.
costed_cbr_split_soft_n10_001,h:fadd8d50cd424fad,1,reviewer_8_cbr,W,4.1,p. 9,'Ack': The acknowledgment signal is not placed correctly in the MSC.
