run_id,defect_id,reviewer_count,reviewer_ids,representative_fault_type,representative_position,representative_page_hint,representative_description
costed_ubr_split_soft_n10_016,h:c1671d8751ba40d2,1,reviewer_1_ubr,W,3.1.22,p. 6,"'Submit_Order': The requirement states that orders can be submitted in all states except 'Offline', but the design does not reflect this."
costed_ubr_split_soft_n10_016,h:c25e003fd66da78a,1,reviewer_1_ubr,M,3.2.1,p. 3,'Start_Voice': Missing timeout specification for voice communication initiation.
costed_ubr_split_soft_n10_016,h:c5cda14007d7dc83,1,reviewer_3_ubr,M,3.2.2,p. 3,'Order': The signal has wrong parameter types in the definition.
costed_ubr_split_soft_n10_016,h:da7ceefeefc1b732,1,reviewer_8_ubr,M,4.1,p. 9,'Ack': The acknowledgment signal is missing after the order is confirmed by the central.
costed_ubr_split_soft_n10_016,h:dbbd96cc9eb2d8a5,1,reviewer_3_ubr,W,3.2.2,p. 3,'Text_Message': The parameter types do not match the requirements specification.
costed_ubr_split_soft_n10_016,h:dffceb3e1c7a3970,1,reviewer_10_ubr,M,Table 1,p. 7,'Confirm': The signal is missing a parameter for the order number.
costed_ubr_split_soft_n10_016,h:e3307f6688c42510,1,reviewer_4_ubr,M,3.3.1,p. 4,'Text_Message': Missing acknowledgment signal for text message delivery.
costed_ubr_split_soft_n10_016,h:e5a7f0a45d805679,1,reviewer_1_ubr,M,3.1,p. 6,'Order': A signal is missing for confirming orders from the taxi to the central.
costed_ubr_split_soft_n10_016,h:e5bfdc1d979e373b,1,reviewer_7_ubr,M,3.4.1,p. 4,'Terminate_Voice': A signal is missing for confirming termination of voice communication.
costed_ubr_split_soft_n10_016,h:e994c46fcd0b0839,1,reviewer_5_ubr,M,3.3.2,p. 5,'Ack': A signal is missing for acknowledging the receipt of text messages.
costed_ubr_split_soft_n10_016,h:e9b2b86cc6ad5c59,1,reviewer_3_ubr,M,3.2.2,p. 3,'Start_Voice': Missing timeout specification for voice communication initiation.
costed_ubr_split_soft_n10_016,h:e9dfe721e1f20d90,1,reviewer_10_ubr,M,Table 1,p. 7,'Ack': The signal is missing a parameter for the order number.
costed_ubr_split_soft_n10_016,h:f464d74bda4de724,1,reviewer_10_ubr,M,Table 1,p. 7,'Voice_msg': The signal is missing a parameter for the voice data.
