run_id,defect_id,reviewer_count,reviewer_ids,representative_fault_type,representative_position,representative_page_hint,representative_description
costed_cbr_split_soft_n10_011,h:8b2f9b31f7312b45,1,reviewer_10_cbr,M,Table 1,p. 7,'Start_Voice': A signal is missing for initiating voice communication.
costed_cbr_split_soft_n10_011,h:8f55142858dd4201,1,reviewer_5_cbr,M,3.3.2,p. 4,'OrderOper': A corresponding acknowledgment signal is missing for the order submission.
costed_cbr_split_soft_n10_011,h:9dd6e3a5b77e9939,1,reviewer_6_cbr,W,3.4.1,p. 9,'Confirm_Voice': The signal sequence is incorrect in the MSC.
costed_cbr_split_soft_n10_011,h:a47498709b60ec76,1,reviewer_5_cbr,M,3.3.2,p. 4,'Text_Message': A corresponding acknowledgment signal is missing for sending text messages.
costed_cbr_split_soft_n10_011,h:a4771b9d209defd2,1,reviewer_9_cbr,W,4.2,p. 10,'Confirm_Voice': The signal sequence is incorrect.
costed_cbr_split_soft_n10_011,h:a52eeac9f874b8a7,1,reviewer_10_cbr,M,Table 1,p. 7,'Order': The signal has wrong parameter types in Table 1.
costed_cbr_split_soft_n10_011,h:a538fdd459fa460e,1,reviewer_1_cbr,M,3.4.1,p. 9,'Ack': Acknowledge signal is missing for order acceptance.
costed_cbr_split_soft_n10_011,h:abddc17ad016d610,1,reviewer_8_cbr,W,4.1,p. 9,'Ack': The order acknowledgment signal is incorrectly sequenced.
costed_cbr_split_soft_n10_011,h:ae50bb412f03c2b4,1,reviewer_10_cbr,M,Table 1,p. 7,'Ack': A signal is missing for acknowledging orders.
costed_cbr_split_soft_n10_011,h:b1c277f730d8519f,1,reviewer_8_cbr,M,4.2,p. 10,'Start_Voice': Missing timeout specification for voice communication.
costed_cbr_split_soft_n10_011,h:c3d1613448a7e946,1,reviewer_7_cbr,W,3.4.1,p. 4,'Confirm_Voice': The signal sequence is incorrect in the MSC.
costed_cbr_split_soft_n10_011,h:cab2289e52da85f9,1,reviewer_1_cbr,M,3.2,p. 3,'Order': A signal is missing for not confirming orders.
costed_cbr_split_soft_n10_011,h:d4d8f208c697a0f0,1,reviewer_5_cbr,M,3.3.2,p. 4,'Allocate_car': A corresponding acknowledgment signal is missing for car allocation.
costed_cbr_split_soft_n10_011,h:dc1aa2bf06d09ec1,1,reviewer_8_cbr,M,4.1,p. 9,'Order': The signal does not have a corresponding acknowledgment signal.
costed_cbr_split_soft_n10_011,h:e5c6cb27365ca849,1,reviewer_3_cbr,M,3.2.1,p. 2,'Order': A signal is missing for acknowledging orders in the MSC.
costed_cbr_split_soft_n10_011,h:e82871513eeb0d1f,1,reviewer_10_cbr,M,Table 1,p. 7,'Terminate_Voice': A signal is missing for terminating voice communication.
costed_cbr_split_soft_n10_011,h:e9ae24caa99953a2,1,reviewer_7_cbr,M,3.4.2,p. 5,'Order_Reject': A reject signal is missing for not confirming orders.
costed_cbr_split_soft_n10_011,h:ea0c9c06fa240c5d,1,reviewer_9_cbr,M,4.2,p. 10,'Start_Voice': A corresponding reject signal is missing.
costed_cbr_split_soft_n10_011,h:ec9eab507478ac26,1,reviewer_5_cbr,M,3.3.2,p. 4,'Stop_Voice': A corresponding acknowledgment signal is missing for stopping voice messages.
costed_cbr_split_soft_n10_011,h:f0246e33aab9a17a,1,reviewer_1_cbr,M,3.4.2,p. 5,'Order_Reject': A signal is missing for rejecting orders.
costed_cbr_split_soft_n10_011,h:f5eab7b329cab0d9,1,reviewer_3_cbr,M,3.2.1,p. 2,'Start_Voice': A corresponding stop signal is missing in the MSC.
