run_id,defect_id,reviewer_count,reviewer_ids,representative_fault_type,representative_position,representative_page_hint,representative_description
costed_cbr_split_soft_n10_017,h:9d099b8d1d1de015,1,reviewer_9_cbr,W,4.2,p. 10,'Confirm_Voice': The signal sequence is incorrect in the MSC.
costed_cbr_split_soft_n10_017,h:9da0d0466b898668,1,reviewer_8_cbr,W,Table 1,p. 6,'Order': The signal parameter types in Table 1 do not match the MSC usage.
costed_cbr_split_soft_n10_017,h:9ddf76129edd1d19,1,reviewer_1_cbr,M,3.4.1,p. 7,'Ack': A signal is missing for acknowledging order acceptance.
costed_cbr_split_soft_n10_017,h:a20a36dd5a171cf2,1,reviewer_7_cbr,W,Table 1,p. 6,'Confirm_Voice': The signal name is inconsistent between Table 1 and MSCs.
costed_cbr_split_soft_n10_017,h:a52eeac9f874b8a7,1,reviewer_10_cbr,M,Table 1,p. 7,'Order': The signal has wrong parameter types in Table 1.
costed_cbr_split_soft_n10_017,h:b22ff1b106e87cb7,1,reviewer_1_cbr,W,3.2.2,p. 4,'Start_Voice': Incorrect parameter order in Table 1 compared to MSC.
costed_cbr_split_soft_n10_017,h:b3a134e92da6141a,1,reviewer_5_cbr,M,3.3.2,p. 4,'Get_Order': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_017,h:b81a35451285523f,1,reviewer_5_cbr,M,3.3.2,p. 4,'Overview': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_017,h:bc4fe05fa17ff64c,1,reviewer_1_cbr,M,3.4.2,p. 8,'Order_Cancel': A signal is missing for canceling orders.
costed_cbr_split_soft_n10_017,h:bceacba79deb8159,1,reviewer_10_cbr,M,Table 1,p. 7,'Ack': A signal is missing for acknowledging orders in the MSC.
costed_cbr_split_soft_n10_017,h:c0ed5922a99e55a2,1,reviewer_8_cbr,W,4.2,p. 10,'Start_Voice': The signal sequence in the MSC is incorrect.
costed_cbr_split_soft_n10_017,h:c20961042da0b5ae,1,reviewer_2_cbr,W,3.2.1,p. 2,'Order(Order_struct)': The parameter type for Address is inconsistent.
costed_cbr_split_soft_n10_017,h:cff2a7e5e2713d27,1,reviewer_5_cbr,M,3.3.2,p. 4,'OrderOper': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_017,h:d1a13c2c9d0f0865,1,reviewer_5_cbr,M,3.3.2,p. 4,'Start_Voice': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_017,h:d9102b33124f8068,1,reviewer_2_cbr,M,Table 1,p. 6,'Order': Missing parameter for order number in Table 1.
costed_cbr_split_soft_n10_017,h:dcb5a6c9b04bb36f,1,reviewer_10_cbr,M,Table 1,p. 7,'Confirm': A signal is missing for confirming orders in the MSC.
costed_cbr_split_soft_n10_017,h:de7cd1cfd29d5b7b,1,reviewer_10_cbr,M,Table 1,p. 7,'Terminate_Voice': A signal is missing for terminating voice communication in the MSC.
costed_cbr_split_soft_n10_017,h:e5c6cb27365ca849,1,reviewer_3_cbr,M,3.2.1,p. 2,'Order': A signal is missing for acknowledging orders in the MSC.
costed_cbr_split_soft_n10_017,h:e7f2167443c5fb49,1,reviewer_3_cbr,M,3.2.1,p. 2,'Start_Voice': A signal is missing for terminating voice communication in the MSC.
costed_cbr_split_soft_n10_017,h:ea0c9c06fa240c5d,1,reviewer_9_cbr,M,4.2,p. 10,'Start_Voice': A corresponding reject signal is missing.
costed_cbr_split_soft_n10_017,h:f4a3a439e7db62a5,1,reviewer_2_cbr,W,3.2.1,p. 2,'Order(Order_struct)': The parameter type for Time is inconsistent.
costed_cbr_split_soft_n10_017,h:fbfedb05e6806dc5,1,reviewer_7_cbr,M,3.4.2,p. 5,'Order_Reject': A corresponding reject signal is missing for the 'Order' signal.
costed_cbr_split_soft_n10_017,h:ff94eabc5e4ae8b0,1,reviewer_5_cbr,M,3.3.2,p. 4,'Text_Message': A corresponding acknowledgment signal is missing.
